フォルダ名,ファイル名,車名,通称名,型式,燃費値（km/L）,燃料種別
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,A1/ A1 Spetback 1.4 TFSI,DBA-8XCAX,19.4,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,A3 Sportback 1.4 TFSI (S-tronic),DBA-8PCAX,18.4,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,A3 Sportback 2.0 TFSI quattro (S-tronic),ABA-8PCCZF,12.2,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,S3 (S-tronic),ABA-8PCDLF,10.4,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,TT Coupé 1.8TFSI (S-tronic),ABA-8JCDA,14.6,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,TT Coupé 2.0 TFSI quattro TT Roadster (S-tronic),ABA-8JCESF,13.0,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,TTS Coupé (S-tronic),ABA-8JCDLF,10.8,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,TTRS Coupé (S-tronic),ABA-8JCEPF,10.4,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,Q3 2.0 TFSI quattro (S-tronic),ABA-8UCPSF,13.8,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,A4 2.0 TFSI A4 Avant 2.0 TFSI,DBA-8KCDN,14.8,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,A4 2.0 TFSI quattro A4 Avant 2.0 TFSI quattro (S-tronic),DBA-8KCDNF,14.4,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,S4 S4 Avant (S-tronic),ABA-8KCGWF,10.6,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,A4 allroad quattro (S-tronic),ABA-8KCDNA,10.4,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,A5 2.0 TFSI quattro (S-tronic),DBA-8TCDNF,14.4,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,A5 Sportback 2.0 TFSI quattro (S-tronic),DBA-8TCDNL,14.4,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,A5 Cabriolet 2.0 TFSI quattro (S-tronic),DBA-8FCDNF,12.4,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,S5 (S-tronic),ABA-8TCGWF,10.6,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,S5 (S-tronic),ABA-8TCGWF,10.6,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,S5 Sportback (S-tronic),ABA-8TCGWL,10.6,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,S5 Cabriolet (S-tronic),ABA-8FCGWF,10.6,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,A6 2.8 FSI quattro A6 Avant 2.8 FSI quattro (S-tronic),DBA-4GCHVS,11.8,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,A6 3.0 TFSI quattro A6 Avant 3.0 TFSI quattro (S-tronic),DBA-4GCGWS,11.2,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,A7 Sportback 3.0 TFSI quattro (S-tronic),DBA-4GCGWC,11.2,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,Q7 3.0 TFSI quattro,ABA-4LCJTS,8.6,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,Q7 3.0 TFSI quattro Air-Sus,ABA-4LCJTL,8.6,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,A8 3.0 TFSI quattro,DBA-4HCGWF,11.2,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,A8 4.2 FSI quattro,ABA-4HCDRF,8.3,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,A8L 4.2 FSI quattro,ABA-4HCDRL,8.1,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,A8 L W12 6.3 FSI quattro,ABA-4HCEJL,8.4,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ｱｳﾃﾞｨ,A8 L W12 6.3 FSI quattro,ABA-4HCEJL,7.0,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,MINI One,CBA-ZA16,13.4,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ,CBA-ZA16,13.4,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,MINI Cooper,CBA-ZA16,13.4,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ,CBA-ZA16,13.4,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,MINI One,DBA-ZA16,19.2,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ,DBA-ZA16,19.2,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,MINI Cooper,DBA-ZA16,17.8,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ,DBA-ZA16,17.8,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,MINI ｸｰﾊﾟｰ S,DBA-ZC16,17.8,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ,DBA-ZC16,17.8,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ,DBA-ZC16,15.2,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ,DBA-ZC16,15.2,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,MINI ｸｰﾊﾟｰ S,CBA-ZC16A,13.4,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ A4,CBA-ZC16A,13.4,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ A4,DBA-ZC16A,16.6,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,ｸﾛｽｵｰﾊﾞｰ A4,DBA-ZC16A,16.6,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,BMW 120i,DBA-1A16,17.2,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,BMW 640i ｸ-ﾍﾟ,DBA-LW30C,12.6,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,BMW 640i ｶﾌﾞﾘｵﾚ,DBA-LW30,12.2,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,BMW,BMW X3 xDrive 35i,DBA-WX35,12.0,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ダッジ,ナイトロ,ABA-KA37,7.3,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ﾌｨｱｯﾄ,500.0,ABA-31209,22.0,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ﾌｨｱｯﾄ,500.0,ABA-31209,21.5,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ﾌｨｱｯﾄ,500.0,ABA-31209,21.5,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ﾌｨｱｯﾄ,500.0,ABA-31209,21.0,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ﾌｨｱｯﾄ,500.0,ABA-31209,21.0,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ﾌｨｱｯﾄ,500.0,ABA-31212,19.2,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ﾌｨｱｯﾄ,500.0,ABA-31212,17.6,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ﾌｨｱｯﾄ,500.0,ABA-31212,17.2,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ﾌｨｱｯﾄ,500C,ABA-31209,21.5,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ﾌｨｱｯﾄ,500C,ABA-31209,21.0,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ﾌｨｱｯﾄ,500C,ABA-31212,17.6,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,クライスラー,ジープ・パトリオット,ABA-MK74,10.6,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,クライスラー,ジープ・ラングラー,ABA-JK38S,7.2,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,クライスラー,ジープ・ラングラー アンリミッテド,ABA-JK38L,7.1,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ランドローバー,レンジローバーEvoque,CBA-LV2A,9.0,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ランドローバー,レンジローバーEvoque,CBA-LV2A,9.0,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ランドローバー,フリーランダー 2,CBA-LF32,8.0,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ランドローバー,ディスカバリー4,ABA-LA5N,6.0,ガソリン
令和3年3月,5.8.Gimport_10・15_ガソリン乗用車（普通・小型車）又はガソリン乗用車（軽自動車）.xls,ランドローバー,レンジローバー スポーツ,ABA-LS5N,6.0,ガソリン
